BotName Bulent
Time LocX LocY LocZ Health DistToEnemy Shooting AltShooting EnemyVisibility Jumping Crouching
7615 1618.75 -596.55 -78.1 65 670.09 false false true false false
7663 1609.66 -584.78 -78.1 65 681.72 false false true false false
7711 1606.91 -566.21 -78.1 65 688.99 false false true false false
7762 1610.66 -555.0 -78.1 65 695.59 true true true false false
7812 1630.25 -530.99 -78.1 65 682.06 true true true false false
7866 1641.57 -519.09 -66.38 65 680.54 false false true true false
7913 1667.87 -492.54 -44.91 65 657.11 false false true true false
7963 1678.87 -481.82 -37.87 56 656.33 false false true true false
8010 1703.86 -458.35 -25.55 56 637.71 true false true true false
8066 1720.19 -443.53 -20.61 56 632.01 true false true true false
8129 1737.92 -428.08 -17.91 56 625.41 true false true true false
8180 1767.8 -405.84 -19.04 56 607.06 false false true true false
8229 1788.68 -392.99 -23.4 56 601.32 false false true true false
8294 1808.35 -382.94 -29.79 56 599.49 false false true true false
8333 1825.92 -375.34 -37.21 56 601.58 false false true true false
8389 1855.61 -364.95 -53.17 56 604.56 false false true true false
8436 1882.91 -356.68 -71.7 56 603.3 false false true true false
8484 1896.56 -352.53 -82.42 56 612.42 false false true true false
8541 1932.08 -340.27 -60.47 56 602.13 false false true false false
8607 1945.04 -334.85 -52.38 47 601.79 false false true false false
8638 1967.92 -324.92 -39.98 47 592.51 false false true false false
8691 1987.12 -315.18 -31.68 47 584.36 false false true false false
8744 2015.26 -298.32 -23.32 47 570.11 false false true false false
8794 2030.8 -287.21 -20.83 47 564.68 true false true false false
8843 2051.1 -270.18 -20.3 47 559.4 false false true false false
8896 2072.96 -248.07 -24.54 47 555.26 false false true false false
8948 2083.25 -235.67 -29.21 47 561.67 false false true false false
9001 2092.21 -223.91 -35.36 47 572.59 false false true false false
9053 2107.53 -203.17 -52.1 47 589.78 false false true false false
9102 2116.09 -193.13 -64.5 47 605.59 false false true false false
9165 2128.59 -180.55 -72.49 47 620.78 false false true false false
9211 2126.98 -179.15 -72.99 47 645.31 false false true false false
9266 2113.32 -179.33 -75.1 47 666.78 false false true false false
9321 2094.25 -181.47 -75.1 47 686.49 false false true false false
9377 2070.91 -180.98 -75.1 17 713.22 false false true false false
9446 2041.63 -166.16 -75.1 17 713.33 false false true false false
9503 2026.38 -147.41 -75.1 17 725.48 false false true false false
9544 2017.23 -130.9 -75.1 17 730.2 false false true false false
9602 2004.09 -105.55 -59.11 17 725.32 false false true true false
9645 1996.87 -91.3 -49.14 17 731.63 true false true true false
9695 1986.49 -69.98 -36.64 17 717.23 false false true true false
9747 1974.36 -39.38 -23.88 17 690.08 false false true true false
9800 1967.27 -16.21 -17.88 17 673.62 false false true true false
9854 1959.45 12.8 -14.43 17 647.25 false false true true false
9909 1953.33 33.24 -14.67 17 625.86 false false true true false
9960 1945.68 55.23 -17.46 17 601.49 false false true true false
10010 1937.15 78.97 -23.48 17 566.16 false false true true false
10061 1930.62 96.72 -30.03 17 540.25 false false true true false
10114 1918.71 128.0 -45.9 17 503.45 false false true true false
10167 1909.27 151.92 -61.81 17 478.35 false false true true false
10217 1901.44 173.85 -79.01 17 456.98 false false false true false
10269 1897.5 198.13 -78.15 17 444.68 false false true false false
10316 1897.85 227.16 -72.8 17 433.67 false false true false false
10365 1898.11 242.65 -72.8 17 431.77 false false true false false
10415 1896.21 273.52 -74.95 17 425.1 false false true false false
10465 1884.02 294.3 -71.11 17 421.84 false false true false false
10516 1875.84 308.59 -78.1 17 429.22 false false true false false
10567 1862.44 334.34 -78.1 17 432.6 true false true false false
10616 1848.31 359.15 -78.1 17 438.88 false false true false false
10665 1836.54 376.31 -78.1 17 449.32 false false true false false
10715 1826.56 388.15 -78.1 17 463.15 false false true false false
10769 1803.04 411.17 -78.1 17 475.35 false false true false false
10818 1781.78 426.9 -78.1 17 478.79 false false true false false
10865 1763.31 430.78 -78.1 17 484.4 false false true false false
10918 1737.2 431.28 -78.1 8 481.47 false false true false false
10970 1712.25 430.57 -79.2 8 479.44 false false true false false
11022 1684.63 428.33 -81.24 8 475.06 false false true false false
11080 1664.83 418.32 -78.15 8 476.52 false false true false false
11127 1646.26 398.43 -78.15 8 489.67 false false true false false
11180 1640.51 373.5 -78.15 8 504.73 false false true false false
11229 1640.23 351.73 -78.15 8 525.75 false false true false false
11283 1644.99 325.71 -64.64 8 553.45 false false true false false
11332 1658.26 305.85 -58.19 8 589.59 false false true false false
11418 1682.69 301.69 -50.99 8 636.2 false false true false false
11469 1699.32 301.52 -50.9 8 692.55 true false true false false
11519 1699.46 301.52 -50.9 8 711.7 true false true false false
11574 1699.82 301.52 -50.9 8 729.87 true false true false false
11628 1699.82 301.52 -50.9 8 745.12 false false true false false
11677 1699.82 301.52 -50.9 8 747.45 false false true false false
11733 1705.32 305.93 -55.43 8 750.46 false false true false false
11797 1708.0 314.3 -54.75 8 744.41 false false true false false
11859 1708.68 326.06 -61.49 8 733.75 false false true false false
11904 1709.82 364.91 -78.1 8 715.77 false false true false false
11953 1710.07 376.54 -78.1 8 706.33 false false true false false
12004 1710.18 381.47 -78.1 8 699.6 false false true false false
12058 1710.42 379.41 -78.1 8 694.62 false false true false false
BOT_KILLED at 12111
13080 2014.0 -2060.0 -81.0 100 2784.47 false false false false false
13133 2014.0 -2060.0 -78.85 100 2784.47 false false false false false
13186 2014.0 -2060.0 -78.15 100 2784.47 false false false false false
13236 2014.0 -2060.0 -78.15 100 2784.47 false false false false false
13294 2014.0 -2060.0 -78.15 100 2784.47 false false false false false
13342 2014.0 -2060.0 -78.15 100 2784.47 false false false false false
13394 2014.0 -2060.0 -78.15 100 2784.47 false false false false false
13444 2014.0 -2060.0 -78.15 100 2784.47 false false false false false
