BotName Bulent
Time LocX LocY LocZ Health DistToEnemy Shooting AltShooting EnemyVisibility Jumping Crouching
7955 2683.87 -1297.28 -78.1 110 1165.23 false false false false false
8001 2705.16 -1297.37 -78.1 110 1178.53 false false false false false
8054 2725.84 -1299.68 -78.1 110 1193.39 false false false false false
8103 2749.12 -1304.19 -78.1 110 1211.78 false false false false false
8153 2782.7 -1313.49 -78.1 110 1240.73 false false false false false
8203 2804.17 -1320.99 -78.1 110 1260.56 false false false false false
8253 2826.1 -1330.01 -78.1 110 1281.92 false false false false false
8333 2862.13 -1348.81 -78.1 110 1320.11 false false false false false
8394 2879.34 -1359.63 -78.1 110 1339.75 false false false false false
8444 2901.62 -1378.93 -78.1 110 1369.06 false false false false false
8493 2911.71 -1402.27 -78.1 110 1393.02 false false false false false
8545 2903.69 -1425.21 -78.1 110 1404.58 false false false false false
8595 2893.8 -1435.16 -78.1 110 1405.46 false false false false false
8644 2875.47 -1443.96 -78.1 110 1400.11 false false false false false
8694 2839.66 -1449.62 -78.1 110 1381.5 false false false false false
8743 2823.7 -1449.95 -78.1 110 1371.72 false false false false false
8810 2790.33 -1448.72 -78.1 110 1350.14 false false false false false
8862 2771.98 -1447.48 -78.1 110 1338.02 false false false false false
8911 2734.83 -1444.51 -78.1 110 1313.57 false false false false false
8964 2722.91 -1440.45 -78.1 110 1303.32 false false false false false
9013 2693.56 -1418.37 -78.1 110 1268.35 false false false false false
9070 2683.1 -1408.3 -78.1 110 1254.11 false false false false false
9114 2657.98 -1382.84 -78.1 110 1218.87 false false false false false
9163 2644.57 -1376.13 -78.1 110 1205.76 false false false false false
9214 2620.28 -1380.52 -78.1 110 1195.93 false false false false false
9265 2597.3 -1390.81 -78.1 110 1192.24 false false false false false
9315 2574.34 -1402.24 -78.1 110 1190.05 false false false false false
9367 2545.73 -1415.31 -78.1 110 1187.07 false false false false false
9417 2531.19 -1420.61 -78.1 110 1184.7 false false false false false
9474 2511.17 -1426.32 -78.1 110 1180.34 false false false false false
9517 2485.89 -1430.72 -78.1 110 1172.83 false false false false false
9567 2463.71 -1432.56 -78.1 110 1164.83 false false false false false
9617 2439.03 -1432.97 -78.1 110 1154.88 false false false false false
9675 2415.8 -1432.53 -78.1 110 1145.15 false false false false false
9717 2390.34 -1426.02 -78.1 110 1129.36 false false false false false
9767 2370.83 -1411.71 -78.1 110 1612.6 false false true false false
9817 2353.45 -1395.58 -77.15 110 1592.61 false false true false false
9867 2336.62 -1378.19 -79.1 110 1571.63 false false true false false
9920 2317.65 -1357.5 -79.1 110 1547.04 false false true false false
9972 2294.13 -1332.54 -79.1 110 1517.4 false false true false false
10024 2278.98 -1324.96 -79.1 110 1506.71 false false true false false
10075 2254.63 -1316.94 -79.1 110 1493.85 false false true false false
10124 2224.37 -1310.31 -79.1 110 1481.62 false false true false false
10181 2197.22 -1305.48 -79.1 110 1472.22 false false true false false
10233 2180.02 -1302.62 -79.1 110 1466.7 false false true false false
10283 2158.08 -1298.83 -79.1 110 1459.79 false false true false false
10332 2136.64 -1295.01 -79.1 110 1453.22 false false true false false
10384 2102.36 -1288.79 -79.1 110 1443.22 false false true false false
10440 2088.54 -1286.27 -79.1 110 1439.4 false false true false false
10490 2064.23 -1282.02 -79.1 110 1433.16 false false true false false
10561 2016.58 -1287.54 -79.1 110 1435.94 false false true false false
10612 2002.02 -1297.56 -79.1 110 1445.44 false false false false false
10663 1994.53 -1324.86 -79.1 110 1472.53 false false false false false
10719 1998.89 -1339.21 -79.1 110 1486.99 false false false false false
10763 2016.58 -1367.52 -79.1 110 1515.86 false false false false false
10836 2025.76 -1378.76 -79.1 110 1527.47 false false false false false
10885 2056.38 -1407.66 -79.1 110 1557.97 false false false false false
10934 2075.98 -1424.2 -79.1 110 1575.82 false false false false false
10984 2094.81 -1439.4 -79.1 110 1592.48 false false false false false
11032 2113.03 -1453.83 -79.1 110 1608.51 false false false false false
11082 2130.93 -1467.86 -79.1 110 1624.28 false false false false false
11131 2149.25 -1482.14 -79.1 110 1640.51 false false false false false
11181 2160.49 -1492.07 -79.1 110 1651.72 false false false false false
11230 2181.69 -1518.4 -79.1 110 1680.54 false false false false false
11282 2188.1 -1540.18 -79.1 110 1702.98 false false false false false
11333 2190.84 -1562.21 -69.98 110 1725.2 false false false false false
11391 2186.51 -1588.44 -64.26 110 1750.66 false false false false false
11432 2177.92 -1613.62 -64.26 110 1774.54 false false false false false
11484 2172.95 -1625.72 -64.26 110 1785.94 false false false false false
11537 2159.75 -1654.81 -65.18 110 1813.3 false false false false false
11588 2148.92 -1677.52 -68.79 110 1834.7 false false false false false
11642 2137.28 -1701.45 -71.04 110 1857.33 false false false false false
11685 2125.97 -1724.49 -75.1 110 1879.21 false false false false false
11742 2118.95 -1737.74 -75.1 110 1891.8 false false false false false
11793 2106.45 -1756.17 -75.1 110 1909.15 false false false false false
11849 2088.85 -1772.77 -75.1 110 1924.43 false false true false false
11900 2065.84 -1786.17 -75.1 110 1936.38 false false true false false
11958 2040.68 -1791.17 -75.1 110 1940.14 false false true false false
12009 2012.61 -1791.41 -75.1 110 1939.39 false false true false false
12060 1987.97 -1790.03 -75.1 110 1937.48 false false true false false
12113 1964.18 -1793.01 -75.1 110 1940.24 false false true false false
12165 1941.53 -1805.06 -78.0 110 1952.35 false false true false false
12233 1922.94 -1823.51 -78.1 110 1971.05 false false true false false
12285 1909.04 -1869.85 -78.1 110 2017.67 false false true false false
12337 1906.83 -1879.77 -78.1 110 2027.64 false false true false false
12384 1901.73 -1907.37 -78.1 110 2055.37 false false true false false
12433 1898.06 -1930.31 -78.1 110 2078.4 true true true false false
12484 1895.19 -1948.97 -78.1 110 2097.14 true true true false false
12536 1891.48 -1973.86 -78.1 110 2122.13 true true true false false
12591 1887.75 -1999.24 -78.1 110 2147.62 false false true false false
12641 1892.05 -2028.46 -78.1 110 2176.69 false false true false false
12694 1905.01 -2052.81 -78.1 110 2200.67 false false true false false
12750 1908.79 -2071.3 -78.1 110 2219.07 false false true false false
12807 1908.47 -2098.88 -78.1 110 2246.65 false false true false false
12867 1905.97 -2125.88 -78.1 110 2273.7 false false true false false
12913 1902.14 -2156.62 -78.1 110 2304.52 false false true false false
12963 1899.74 -2174.86 -78.1 110 2322.82 false false true false false
13020 1904.11 -2209.35 -78.1 110 2357.19 false false true false false
13062 1916.53 -2234.48 -78.1 110 2382.07 false false true false false
13112 1925.81 -2249.23 -78.1 110 2396.67 false false true false false
13163 1935.89 -2264.04 -78.1 110 2411.36 false false true false false
13214 1955.29 -2291.22 -78.1 110 2438.44 false false true false false
13262 1963.16 -2302.24 -78.1 110 2449.46 false false true false false
13320 1980.3 -2333.08 -78.1 110 2480.4 false false true false false
13362 1995.43 -2353.18 -78.1 110 2500.68 false false true false false
13413 2005.09 -2365.28 -78.1 110 2512.94 false false false false false
13462 2021.16 -2388.88 -78.1 110 2536.88 false false false false false
13510 2032.24 -2411.46 -78.1 110 2559.75 false false false false false
13559 2040.38 -2433.21 -78.1 110 2581.74 false false false false false
13608 2047.65 -2456.29 -78.1 110 2605.04 false false false false false
13662 2053.81 -2477.7 -78.1 110 2626.66 false false false false false
13710 2060.02 -2499.58 -66.97 110 2648.78 false false false false false
13758 2066.82 -2521.79 -66.34 110 2671.24 false false false false false
13811 2075.04 -2539.38 -45.42 110 2689.34 false false false false false
13865 2089.58 -2541.27 -44.42 110 2691.91 false false false false false
13913 2113.4 -2547.58 -65.85 110 2699.29 false false false false false
13967 2135.75 -2553.93 -65.02 110 2707.01 false false false false false
14013 2161.1 -2555.5 -64.32 110 2710.36 false false false false false
14063 2183.06 -2549.63 -68.15 110 2706.22 false false false false false
14116 2205.05 -2542.39 -69.42 110 2700.92 false false false false false
14162 2228.36 -2534.22 -73.55 110 2695.01 false false false false false
14212 2252.44 -2525.26 -80.9 110 2688.62 false false false false false
14262 2276.0 -2513.78 -78.74 110 2679.9 false false false false false
14310 2296.17 -2499.57 -78.15 110 2668.27 false false false false false
14359 2314.83 -2483.43 -78.15 110 2654.7 false false false false false
14409 2332.98 -2465.99 -78.15 110 2639.94 false false false false false
14464 2349.82 -2449.28 -78.15 110 2625.86 false false false false false
14507 2365.37 -2434.74 -78.15 110 2613.86 false false false false false
14557 2383.07 -2420.46 -78.15 110 2602.58 false false false false false
14610 2404.36 -2407.07 -78.15 110 2592.95 false false false false false
14657 2426.45 -2397.19 -78.15 110 2587.12 false false false false false
14707 2447.27 -2390.85 -78.15 110 2584.75 false false false false false
14755 2468.32 -2389.95 -78.15 110 2587.93 false false false false false
14809 2498.03 -2401.39 -78.15 110 2605.14 false false false false false
14857 2516.14 -2412.56 -78.15 110 2619.86 false false false false false
14905 2537.47 -2427.67 -78.15 110 2639.23 false false false false false
14955 2554.89 -2439.93 -78.15 110 2655.05 false false false false false
15005 2575.2 -2446.02 -78.15 110 2665.61 false false false false false
15053 2596.94 -2445.77 -78.15 110 2670.49 false false false false false
15107 2627.94 -2436.62 -78.15 110 2669.21 false false false false false
15151 2646.36 -2425.97 -78.15 110 2663.6 false false false false false
15206 2662.73 -2412.39 -78.15 110 2654.78 false false false false false
15252 2677.48 -2396.37 -78.15 110 2643.31 false false false false false
15301 2696.82 -2370.95 -78.15 110 2624.24 false false false false false
15351 2708.99 -2353.47 -78.15 110 2610.94 false false false false false
15400 2721.57 -2335.7 -78.15 110 2597.6 false false false false false
15450 2734.67 -2318.91 -78.15 110 2585.46 false false false false false
15503 2760.61 -2301.07 -78.15 110 2576.41 false false false false false
15550 2781.08 -2295.27 -78.15 110 2577.36 false false false false false
15601 2801.99 -2291.2 -78.15 110 2580.26 false false false false false
15649 2822.85 -2286.95 -78.15 110 2583.15 false false false false false
15700 2853.51 -2278.05 -78.15 110 2585.23 false false false false false
15747 2874.94 -2269.08 -78.15 110 2584.34 false false false false false
15797 2896.43 -2256.97 -78.15 110 2580.75 false false false false false
15859 2915.35 -2243.5 -78.15 110 2575.18 false false false false false
15894 2925.6 -2235.4 -78.15 110 2571.5 false false false false false
15944 2946.75 -2217.67 -78.15 110 2563.16 false false false false false
15992 2966.46 -2200.51 -78.15 110 2555.05 false false false false false
16041 2980.51 -2182.27 -78.15 110 2543.91 false false false false false
16092 2988.09 -2159.83 -78.15 110 2526.46 false false false false false
16140 2990.54 -2133.84 -78.15 110 2503.76 false false false false false
16194 2989.14 -2108.72 -78.15 110 2480.31 false false false false false
16245 2985.78 -2083.77 -78.15 110 2456.24 false false false false false
16288 2981.27 -2059.51 -78.15 110 2432.32 false false false false false
16338 2976.37 -2037.3 -78.15 110 2410.12 false false false false false
16395 2970.7 -2013.78 -78.15 110 2386.41 false false false false false
16437 2964.88 -1991.27 -78.15 110 2363.56 false false false false false
16487 2958.6 -1967.9 -78.15 110 2339.74 false false false false false
16537 2956.68 -1944.03 -78.15 110 2317.36 false false false false false
16586 2964.57 -1921.72 -78.15 110 2300.69 false false false false false
16640 2976.86 -1902.03 -78.15 110 2288.44 false false false false false
16687 2990.05 -1883.5 -78.15 110 2277.8 false false false false false
16735 3002.34 -1863.21 -78.15 110 2265.37 false false false false false
16784 3012.02 -1842.1 -78.15 110 2251.17 false false false false false
16833 3020.89 -1820.63 -78.15 110 2236.42 false false false false false
16882 3030.53 -1800.03 -78.15 110 2222.95 false false false false false
16931 3043.83 -1772.59 -78.15 110 2205.47 false false false false false
16981 3048.65 -1759.93 -78.15 110 2196.85 false false false false false
17030 3056.05 -1736.9 -78.15 110 2180.6 false false false false false
17078 3066.94 -1705.84 -78.15 110 2159.39 false false false false false
17128 3071.95 -1692.21 -78.15 110 2150.3 false false false false false
17179 3075.99 -1668.6 -78.15 110 2132.25 false false false false false
17227 3068.94 -1646.04 -78.15 110 2109.35 false false false false false
17278 3056.45 -1625.91 -78.15 110 2085.66 false false false false false
17327 3034.66 -1599.97 -78.15 110 2052.14 false false false false false
17377 3018.53 -1583.94 -78.15 110 2030.04 false false false false false
17430 3001.33 -1569.06 -78.15 110 2008.38 false false false false false
17477 2983.17 -1555.36 -78.15 110 1987.26 false false false false false
17525 2964.68 -1542.97 -78.15 110 1967.13 false false false false false
17580 2945.66 -1531.4 -78.15 110 1947.49 false false false false false
17624 2924.46 -1519.74 -78.15 110 1926.73 false false false false false
17678 2904.14 -1509.51 -78.15 110 1907.73 false false false false false
17727 2882.25 -1499.18 -78.15 110 1887.95 false false false false false
17774 2860.68 -1489.34 -78.15 110 1868.87 false false false false false
17824 2839.59 -1479.6 -78.15 110 1850.21 false false false false false
17872 2809.74 -1465.73 -78.15 110 1823.9 false false false false false
17922 2787.8 -1455.51 -78.15 110 1804.68 false false false false false
17971 2766.31 -1445.49 -78.15 110 1785.96 false false false false false
18020 2745.69 -1435.87 -78.15 110 1768.11 false false false false false
18069 2723.76 -1425.63 -78.15 110 1749.24 false false false false false
18118 2701.72 -1415.7 -78.15 110 1730.73 false false false false false
18168 2687.29 -1414.12 -78.15 110 1723.15 false false false false false
18217 2654.54 -1416.74 -78.15 110 1711.95 false false false false false
18267 2630.82 -1421.59 -78.15 110 1706.89 false false false false false
18314 2608.21 -1426.9 -78.15 110 1703.02 false false false false false
18365 2584.16 -1432.45 -78.15 110 1699.15 false false false false false
18417 2559.46 -1437.28 -78.15 110 1694.72 false false false false false
18465 2545.6 -1439.51 -78.15 110 1691.94 false false false false false
18513 2520.15 -1442.67 -78.15 110 1686.26 false false false false false
18564 2492.15 -1444.77 -78.15 110 1679.12 false false false false false
18613 2465.55 -1445.73 -78.15 110 1671.77 false false false false false
18667 2451.04 -1445.82 -78.15 110 1667.51 false false false false false
18713 2422.97 -1445.35 -78.15 110 1658.98 false false false false false
18764 2395.4 -1444.08 -78.15 110 1650.25 false false false false false
18813 2380.44 -1443.02 -78.15 110 1645.32 false false true false false
18862 2351.53 -1440.25 -77.15 110 1635.46 false false true false false
18930 2324.18 -1436.73 -79.1 110 1625.67 false false true false false
18962 2297.41 -1432.43 -79.1 110 1615.65 false false true false false
19018 2282.2 -1429.53 -79.1 110 1609.68 false false true false false
19063 2254.25 -1423.65 -79.1 110 1598.51 false false true false false
19119 2228.33 -1417.63 -79.1 110 1587.98 false false true false false
19161 2214.21 -1414.19 -79.1 110 1582.25 false false true false false
19210 2187.95 -1407.5 -79.1 110 1571.59 false false true false false
19260 2161.85 -1400.2 -79.1 110 1560.75 false false true false false
19315 2135.73 -1391.45 -79.1 110 1548.87 false false true false false
19360 2116.39 -1373.28 -79.1 110 1528.7 false false true false false
19413 2108.51 -1361.67 -79.1 110 1516.35 false false true false false
19459 2096.15 -1337.58 -79.1 110 1491.19 false false true false false
19510 2086.85 -1313.66 -79.1 110 1466.53 false false true false false
19567 2079.29 -1287.65 -79.1 110 1439.96 false false true false false
19610 2075.86 -1272.54 -79.1 110 1424.62 false false true false false
19665 2070.94 -1246.88 -79.1 110 1398.65 false false true false false
19709 2066.56 -1219.63 -79.1 110 1371.13 false false true false false
19759 2062.96 -1195.22 -79.1 110 1346.52 false false true false false
19814 2059.23 -1168.85 -79.1 110 1319.94 false false true false false
19858 2055.57 -1142.49 -79.1 110 1293.38 false false true false false
19908 2053.66 -1128.59 -79.1 110 1279.37 false false true false false
19963 2050.43 -1104.59 -79.1 110 1255.2 false false true false false
20007 2047.45 -1079.12 -79.1 110 1229.58 false false true false false
20060 2044.5 -1051.2 -79.1 110 1201.52 false false true false false
20105 2041.67 -1023.28 -79.1 110 1173.47 false false true false false
20160 2040.42 -1010.75 -79.1 110 1160.88 false false true false false
20207 2039.32 -999.72 -79.1 110 1149.8 false false true false false
20253 2039.01 -996.7 -79.1 110 1146.77 false false true false false
20304 2038.95 -996.02 -79.1 110 1146.08 false false true false false
20354 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20406 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20453 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20504 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20559 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20602 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20652 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20705 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20751 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20807 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20852 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20905 2038.91 -995.7 -79.1 110 1145.76 false false true false false
20964 2038.91 -995.7 -79.1 110 1145.76 false false true false false
21011 2038.91 -995.7 -79.1 110 1145.76 false false true false false
21069 2038.91 -995.7 -79.1 110 1145.76 false false true false false
21110 2038.91 -995.7 -79.1 110 1145.76 false false true false false
21165 2038.91 -995.7 -79.1 110 1145.76 false false true false false
21218 2038.91 -995.7 -79.1 110 1145.76 false false true false false
21264 2038.91 -995.7 -79.1 110 1145.76 false false true false false
21309 2038.03 -991.67 -79.1 110 1141.68 false false true false false
21358 2034.49 -979.84 -79.1 110 1129.63 false false true false false
21407 2027.95 -961.79 -79.1 110 1111.2 false false true false false
21458 2022.83 -948.88 -79.1 110 1098 false false true false false
21507 2013.82 -926.95 -79.1 110 1075.61 false false true false false
21555 2003.48 -902.43 -79.1 110 1050.62 false false true false false
21609 1992.72 -877.54 -79.1 110 1025.34 false false true false false
21654 1981.18 -852.48 -79.1 110 999.96 false false true false false
21711 1974.72 -839.48 -79.1 110 986.84 false false true false false
21754 1961.02 -814.44 -79.1 110 961.66 false false true false false
21803 1945.99 -790.15 -79.1 110 937.45 false false true false false
21853 1938.18 -778.49 -79.1 110 925.93 false false true false false
21902 1923.73 -757.87 -79.1 110 905.75 false false true false false
21957 1909.18 -737.94 -79.1 110 886.52 false false true false false
22002 1889.11 -711.25 -79.1 110 861.25 false false true false false
22052 1874.77 -692.36 -79.1 110 843.72 false false true false false
22103 1867.15 -682.36 -79.1 110 834.57 false false true false false
22152 1845.11 -653.5 -79.1 110 808.68 false false true false false
22201 1837.17 -643.12 -79.1 110 799.56 false false false false false
22250 1820.4 -621.21 -79.1 110 780.7 false false false false false
22304 1805.99 -602.38 -79.1 110 764.91 false false false false false
22349 1790.98 -582.78 -79.1 110 748.92 false false false false false
22399 1777.45 -565.11 -79.1 110 734.92 false false false false false
22452 1763.33 -546.66 -79.1 110 720.74 false false false false false
22498 1749.5 -528.6 -79.1 110 707.33 false false false false false
22554 1739.69 -515.78 -79.1 110 698.1 false false false false false
22599 1737.53 -512.97 -79.1 110 696.12 false false false false false
22652 1736.67 -511.84 -79.1 110 695.32 false false true false false
22698 1736.45 -511.56 -79.1 110 695.12 false false true false false
22747 1736.45 -511.56 -79.1 110 695.12 false false true false false
22803 1736.45 -511.56 -79.1 110 695.12 false false true false false
22849 1736.19 -515.66 -79.1 110 699.09 false false true false false
22895 1735.56 -524.93 -79.1 110 708.09 false false true false false
22943 1733.99 -547.74 -79.1 110 730.25 false false true false false
22992 1732.4 -570.72 -79.1 110 752.63 false false true false false
23049 1730.83 -593.43 -79.1 110 774.79 false false true false false
23090 1736.86 -616.79 -79.1 110 795.45 false false true false false
23140 1748.34 -638.07 -79.1 110 812.87 false false true false false
23190 1762.0 -657.45 -79.1 110 828.26 false false true false false
23248 1776.75 -676.01 -79.1 110 843.01 false false true false false
23289 1786.4 -687.52 -79.1 110 852.25 false false true false false
23339 1808.51 -713.18 -79.1 110 873.34 false false true false false
23389 1823.83 -730.65 -79.1 110 888.11 false false true false false
23441 1838.23 -746.98 -79.1 110 902.22 false false true false false
23492 1854.59 -765.46 -79.1 110 918.55 false false true false false
23543 1870.97 -783.94 -79.1 110 935.24 false false true false false
23588 1884.27 -805.59 -79.1 110 955.68 false false true false false
23647 1889.35 -828.23 -76.95 110 977.88 false false true false false
23688 1891.15 -853.82 -72.65 110 1003.3 false false true false false
23738 1891.2 -878.02 -72.83 110 1027.44 false false true false false
23788 1890.43 -903.17 -72.58 110 1052.91 false false true false false
23839 1889.89 -915.74 -72.4 110 1070.33 false false true false false
23889 1888.65 -940.4 -71.98 110 1104.98 false false true false false
23940 1887.29 -965.04 -71.53 110 1144.3 false false true false false
24003 1885.76 -991.61 -71.22 110 1189.75 false false true false false
24038 1884.48 -1013.36 -70.81 110 1231.79 false false true false false
24094 1882.91 -1039.94 -70.31 110 1288.91 false false true false false
