BotName Bulent
Time LocX LocY LocZ Health DistToEnemy Shooting AltShooting EnemyVisibility Jumping Crouching
1563 2930.62 -2255.96 -78.15 100 1434.28 false false true false false
1563 2930.62 -2255.96 -78.15 100 1434.28 false false true false false
1611 2936.65 -2228.55 -78.15 100 1415.59 false false true false false
1664 2941.33 -2200.87 -78.15 100 1396.17 false false true false false
1713 2944.24 -2181.24 -78.15 100 1382.34 false false false false false
1777 2946.43 -2165.91 -78.15 100 1371.58 false false false false false
1811 2951.29 -2130.42 -78.15 100 1346.91 false false false false false
1862 2954.57 -2109.38 -78.15 100 1332.77 false false false false false
1919 2964.14 -2084.39 -78.15 105 1319.95 false false false false false
1961 2979.74 -2067.84 -78.15 105 1317.85 false false false false false
2015 2998.36 -2051.64 -78.15 105 1318.45 false false false false false
2058 3016.39 -2037.77 -78.15 105 1320.79 false false false false false
2109 3029.72 -2018.84 -78.15 105 1316.61 false false false false false
2161 3037.66 -1995.51 -78.15 105 1305.89 false false false false false
2208 3041.07 -1971.56 -78.15 105 1291.82 false false false false false
2261 3041.05 -1943.02 -78.15 105 1272.43 false false false false false
2305 3038.2 -1915.58 -78.15 105 1251.99 false false false false false
2365 3036.35 -1903.13 -78.15 105 1242.39 false false false false false
2407 3030.51 -1870.74 -78.15 105 1216.88 false false false false false
2457 3027.45 -1855.56 -78.15 105 1204.8 false false false false false
2506 3022.06 -1829.99 -78.15 105 1184.45 false false false false false
2556 3016.09 -1802.56 -78.15 110 1162.72 false false false false false
2604 3010.35 -1776.56 -78.15 110 1142.32 false false false false false
2654 3004.87 -1751.5 -78.15 110 1122.94 false false false false false
2705 3001.68 -1736.84 -78.15 110 1111.74 false false false false false
2753 2996.03 -1710.83 -78.15 110 1092.09 false false false false false
2803 2990.57 -1685.27 -78.15 110 1073.16 false false false false false
2854 2984.79 -1658.3 -78.15 110 1053.5 false false false false false
2904 2981.27 -1644.21 -78.15 110 1042.94 false false false false false
2954 2974.0 -1622.65 -78.15 110 912.07 false false true false false
3003 2962.1 -1598.84 -78.15 110 891.42 false false true false false
3052 2949.2 -1578.94 -78.15 110 871.69 false false true false false
3102 2935.13 -1561.06 -78.15 110 851.83 false false true false false
3152 2919.93 -1544.8 -78.15 110 831.67 false false true false false
3204 2897.79 -1525.28 -78.15 110 803.97 false false true false false
3252 2875.87 -1509.35 -78.15 110 777.85 false false true false false
3302 2853.57 -1494.82 -78.15 110 751.91 false false true false false
3351 2830.08 -1480.35 -78.15 110 724.93 false false true false false
3400 2815.07 -1471.49 -78.15 110 707.83 false false true false false
3453 2791.43 -1458.23 -78.15 110 681.17 false false true false false
3501 2777.63 -1451.21 -78.15 110 665.85 false false true false false
3566 2753.3 -1440.42 -78.15 110 639.28 false false true false false
3598 2728.35 -1431.15 -78.15 110 612.77 false false true false false
3649 2728.35 -1431.15 -78.15 110 613.29 false false true false false
3698 2682.56 -1415.46 -78.15 110 568.83 false false true false false
3746 2684.32 -1416.58 -78.75 45 582.74 false false true false false
3796 2684.12 -1417.15 -79.56 45 600.42 false false true false false
3844 2680.61 -1415.86 -78.15 45 618.3 false false true false false
3895 2668.85 -1410.9 -78.15 45 628.42 true true true false false
3944 2658.39 -1406.22 -78.15 45 650.96 true true true false false
3992 2627.47 -1391.63 -78.15 45 639.24 true true true false false
4044 2617.88 -1387.01 -78.15 45 638.79 true true true false false
4091 2596.9 -1381.08 -78.15 45 638.93 true true true false false
4140 2582.31 -1391.0 -78.15 45 644.03 true true true false false
4191 2573.98 -1400.47 -78.15 45 649.56 true true true false false
4239 2568.84 -1430.93 -78.15 45 670.42 true true true false false
4288 2575.43 -1444.73 -78.15 45 689.66 true true true false false
4339 2592.79 -1466.66 -78.15 45 724.17 true true true false false
4392 2619.15 -1477.41 -78.15 45 753.31 true true true false false
4438 2631.49 -1479.91 -78.15 45 765.9 true true true true false
4487 2662.32 -1485.77 -56.87 45 790.99 true true false true false
4536 2692.41 -1491.1 -40.61 45 815.94 true true false true false
4585 2708.64 -1494.29 -33.6 45 829.81 true true false true false
4636 2737.15 -1496.2 -29.82 45 851.45 true true false true false
4685 2764.68 -1498.04 -31.69 45 872.44 true true false true false
4734 2780.08 -1499.41 -34.38 45 884.49 true true false true false
4783 2810.19 -1504.01 -43.82 45 909.48 true true false true false
4833 2830.24 -1507.81 -54.22 45 926.73 true true false true false
4884 2838.79 -1509.44 -59.98 45 934.14 true true false true false
4933 2857.49 -1512.1 -75.87 45 949.95 true true false true false
4985 2865.98 -1508.17 -78.1 45 953.96 true true false false false
5033 2863.26 -1503.5 -78.1 45 948.89 true true false false false
5081 2850.61 -1491.84 -78.1 45 931.71 true true false false false
5130 2840.16 -1484.22 -78.1 45 918.8 true true false false false
5179 2817.27 -1469.11 -78.1 45 891.53 true true false false false
5227 2790.54 -1452.54 -78.1 45 860.38 true true false false false
5277 2776.53 -1443.9 -78.1 45 844.09 true true false false false
5326 2752.34 -1428.71 -78.1 45 815.81 true true false false false
5375 2739.28 -1420.39 -78.1 45 800.48 true true false false false
5428 2718.5 -1407.07 -78.1 45 776.03 true true false false false
5475 2692.72 -1390.78 -78.1 45 745.88 true true false false false
5525 2664.17 -1385.89 -78.1 45 721.31 true true false false false
5574 2642.89 -1386.63 -78.1 45 706.23 true true false false false
5623 2617.51 -1390.31 -78.1 45 690.64 true true false false false
5679 2590.41 -1395.48 -78.1 45 675.59 true true false false false
5728 2576.64 -1398.19 -78.1 45 668.31 true true false false false
5778 2550.02 -1403.3 -78.1 45 1081.31 true true true false false
5828 2524.45 -1398.78 -78.1 45 1074.41 true true true false false
5879 2499.87 -1385.31 -78.1 45 1062.92 true true true false false
5930 2481.42 -1370.44 -78.1 45 1056.04 true true true false false
5977 2470.57 -1359.39 -78.1 45 1058.98 true true true false false
6027 2450.81 -1336.17 -78.1 45 1041.38 true true true false false
6076 2448.18 -1329.33 -73.58 8 1041.24 true true true false false
6125 2444.17 -1321.3 -70.66 8 1036.28 true true true false false
6174 2433.39 -1306.83 -70.46 8 1018.55 true true true false false
6227 2426.63 -1299.92 -72.56 8 1008.36 true true true false false
6280 2417.62 -1291.98 -76.68 8 1000.17 true true true false false
6324 2396.84 -1279.94 -79.59 8 988.14 true true true false false
6374 2386.59 -1276.93 -78.15 8 992.76 true true true false false
6424 2354.1 -1271.76 -77.15 8 984.21 true true true false false
6474 2337.23 -1270.17 -79.1 8 989.3 true true true false false
6524 2305.87 -1267.79 -79.1 8 986.61 true true true false false
BOT_DIED at 6540
7671 2783.51 -2399.4 -81.0 100 2221.79 false false false true false
7719 2783.51 -2399.4 -78.15 100 2221.79 false false false true false
7769 2783.51 -2399.4 -78.15 100 2221.79 false false false true false
7815 2783.51 -2399.4 -78.15 100 2221.79 false false false true false
7864 2783.51 -2399.4 -78.15 100 2221.79 false false false true false
7914 2783.51 -2399.4 -78.15 100 2221.79 false false false true false
7964 2783.51 -2399.4 -78.15 100 2221.79 false false false true false
8014 2783.21 -2399.39 -78.15 100 2221.65 false false false true false
8064 2778.02 -2399.27 -78.15 100 2219.32 false false false true false
8113 2766.63 -2398.99 -78.15 100 2214.23 false false false true false
8162 2749.28 -2398.56 -78.15 100 2206.56 false false false true false
8210 2726.46 -2398.22 -78.15 100 2196.85 false false false true false
8259 2705.17 -2398.75 -78.15 100 2188.74 false false false true false
8310 2673.34 -2401.34 -78.15 100 2178.6 false false false true false
8358 2651.69 -2403.73 -78.15 100 2172.53 false false false true false
8407 2630.55 -2406.28 -78.15 100 2167 false false false true false
8456 2606.54 -2409.33 -78.15 100 2161.1 false false false true false
8505 2586.38 -2411.96 -78.15 100 2156.4 false false false true false
8554 2553.63 -2415.04 -78.15 100 2148.04 false false false true false
8605 2531.03 -2412.76 -78.15 100 2138.39 false false false true false
8654 2507.85 -2403.38 -78.15 100 2122.02 false false false true false
8705 2498.12 -2384.72 -78.15 100 2101.23 false false false true false
8755 2500.03 -2376.16 -78.15 100 2093.72 false false false true false
8805 2515.37 -2364.94 -78.15 100 2088.08 false false false true false
8855 2536.05 -2359.76 -78.15 100 2090.07 false false false true false
8903 2563.53 -2357.51 -78.15 100 2097.4 false false false true false
8951 2585.31 -2357.13 -78.15 100 2104.76 false false false true false
9000 2607.53 -2358.38 -78.15 100 2113.99 false false false true false
9051 2631.1 -2363.73 -78.15 100 2127.72 false false false true false
9099 2651.02 -2372.49 -78.15 100 2143.38 false false false true false
9151 2677.66 -2390.06 -78.15 100 2169.89 false false false true false
9198 2694.25 -2403.41 -78.15 100 2188.68 false false false true false
9253 2710.34 -2417.36 -78.15 100 2207.86 false false false true false
9303 2734.39 -2438.35 -78.15 100 2236.74 false false false true false
9352 2754.64 -2446.23 -78.15 100 2252.18 false false false true false
9404 2775.71 -2449.12 -78.15 100 2263.54 false false false true false
9458 2798.44 -2448.37 -78.15 100 2272.44 false false false true false
9504 2827.41 -2442.75 -78.15 100 2279.88 false false false true false
9554 2850.07 -2435.76 -78.15 100 2283.62 false false false true false
9603 2872.47 -2426.61 -78.15 100 2285.56 false false false true false
9654 2893.96 -2415.48 -78.15 100 2285.58 false false false true false
9703 2914.94 -2402.54 -78.15 100 2284.01 false false false true false
9753 2928.95 -2383.47 -78.15 100 2273.98 false false false true false
9803 2938.52 -2361.79 -78.15 100 2259.7 false false false true false
9855 2945.7 -2339.19 -78.15 100 2243.59 false false false true false
9904 2949.31 -2325.63 -78.15 100 2233.64 false false false true false
9952 2955.14 -2297.18 -78.15 100 2212.02 false false false true false
10002 2958.46 -2270.29 -78.15 100 2190.62 false false false true false
10051 2960.21 -2246.64 -78.15 100 2171.29 false false false true false
10100 2961.46 -2221.98 -78.15 100 2150.92 false false false true false
10156 2962.36 -2199.25 -78.15 100 2132.1 false false false true false
10200 2963.11 -2177.48 -78.15 100 2114.08 false false false true false
10250 2963.83 -2154.75 -78.15 100 2095.31 false false false true false
10299 2964.83 -2121.85 -78.15 100 2068.26 false false false true false
10349 2965.51 -2099.11 -78.15 100 2049.66 false false false true false
10400 2966.22 -2074.92 -78.15 100 2029.96 false false false true false
10448 2967.06 -2050.74 -78.15 100 2010.44 false false false true false
10498 2967.9 -2032.85 -78.15 100 1996.19 false false false true false
10548 2969.48 -2008.7 -78.15 100 1977.3 false false false true false
10596 2971.28 -1987.48 -78.15 100 1961.04 false false false true false
10645 2974.33 -1955.69 -78.15 105 1937.06 false false false true false
10695 2976.47 -1934.5 -78.15 105 1921.28 false false false true false
10744 2978.68 -1912.83 -78.15 105 1905.26 false false false true false
10795 2980.5 -1890.64 -78.15 105 1888.71 false false false true false
10844 2980.67 -1868.39 -78.15 105 1871.21 false false false true false
10894 2977.45 -1844.43 -78.15 105 1850.37 false false false true false
10945 2969.0 -1818.71 -78.15 105 1824.97 false false false true false
10994 2958.66 -1796.83 -78.15 105 1801.43 false false false true false
11044 2948.19 -1777.18 -78.15 105 1779.56 false false false true false
11094 2931.71 -1749.29 -78.15 105 1747.51 false false false true false
11144 2921.65 -1743.79 -78.15 105 1736.91 false false false true false
11194 2894.82 -1745.39 -78.15 105 1721.44 false false false true false
11242 2872.85 -1755.45 -78.15 105 1715.92 false false false true false
11291 2853.91 -1768.88 -78.15 105 1715.24 false false false true false
11340 2843.1 -1777.08 -78.1 105 1715.43 false false false true false
11389 2840.51 -1778.63 -66.35 105 1715.2 false false false true false
11438 2843.2 -1775.18 -68.27 105 1713.99 false false false true false
11489 2847.51 -1770.12 -70.45 105 1712.45 false false false true false
11537 2854.17 -1762.64 -76.31 105 1710.4 false false false true false
11586 2862.0 -1754.36 -78.15 105 1708.48 false false false false false
11636 2874.7 -1742.98 -78.15 105 1707.16 false false false false false
11684 2892.85 -1727.79 -78.15 105 1706.41 false false false false false
11735 2911.13 -1712.68 -78.15 105 1706.13 false false false false false
11784 2929.57 -1697.02 -78.15 105 514.73 false false true false false
11835 2940.47 -1687.42 -78.15 105 503.29 false false true false false
11884 2961.85 -1667.77 -78.15 105 493.58 false false true false false
11934 2982.68 -1647.54 -78.15 105 487.13 false false true false false
11986 2993.81 -1636.08 -78.15 105 480.55 false false true false false
12035 3011.81 -1616.48 -78.15 105 474.04 false false true false false
12083 3027.71 -1597.59 -78.15 105 457.42 false false true false false
12133 3042.27 -1578.27 -78.15 105 438.33 false false true false false
12183 3051.7 -1557.27 -78.15 105 412.35 false false true false false
12241 3053.34 -1534.75 -78.15 105 378.28 false false true false false
12282 3044.81 -1522.25 -78.15 105 342.94 false false true false false
12332 3038.85 -1524.89 -78.15 105 325.2 false false true false false
12379 3030.01 -1537.16 -78.15 105 320.25 false false true false false
12429 3025.78 -1557.49 -78.15 105 332.89 false false false false false
12478 3028.91 -1579.68 -78.15 105 352.23 false false false false false
12530 3038.75 -1597.48 -78.15 105 372.35 false false false false false
12578 3061.32 -1619.82 -78.15 105 403.8 false false false false false
12625 3080.9 -1630.37 -78.15 105 424.21 false false false false false
12676 3098.1 -1643.67 -78.15 105 445.39 false false false false false
12725 3112.62 -1659.24 -78.15 105 466.64 false false false false false
12774 3120.42 -1678.95 -78.15 105 486.84 false false false false false
12824 3121.06 -1710.77 -78.15 105 512.37 false false false false false
12874 3117.02 -1731.67 -78.15 105 526.95 false false false false false
12924 3113.87 -1742.94 -93.15 105 534.66 false false false false true
12972 3110.9 -1750.93 -93.15 105 539.66 false false false false true
13023 3105.86 -1762.66 -93.15 105 546.8 false false false false true
13071 3101.75 -1771.47 -78.15 105 551.92 false false false false false
13121 3096.6 -1782.36 -62.48 105 558.86 false false false true false
13171 3090.67 -1794.82 -49.15 105 567.26 false false false true false
13220 3080.65 -1815.98 -33.79 105 582.13 false false false true false
13269 3073.14 -1832.01 -26.34 105 593.67 false false false true false
13319 3064.81 -1850.03 -21.02 105 606.87 false false false true false
13369 3056.07 -1869.17 -18.07 105 621.1 false false false true false
13420 3046.81 -1889.68 -17.36 105 636.58 false false false true false
13469 3033.67 -1919.16 -20.6 105 659.21 false false false true false
13519 3029.3 -1928.99 -22.79 105 666.85 false false false true false
13568 3014.17 -1962.95 -34.64 105 693.63 false false false true false
13617 2992.69 -1980.72 -32.93 62 705.01 false false false true false
13668 2971.57 -1998.92 -33.45 62 717.66 false false false true false
13718 2940.43 -2026.86 -38.41 62 738.68 false false false true false
13768 2919.5 -2046.23 -44.65 62 754.26 false false false true false
13817 2899.23 -2065.39 -53.01 62 770.42 false false false true false
13866 2879.13 -2084.72 -63.6 62 787.46 false false false true false
13916 2859.83 -2113.84 -80.16 62 815.06 false false false false false
